year,desplazamiento,cilindros,co2,consumo_litros_milla,clase_tipo_Coche Familiar,clase_tipo_Coches Grandes,clase_tipo_Coches Medianos,clase_tipo_Coches pequeños,clase_tipo_Deportivos,clase_tipo_Furgoneta,clase_tipo_Vehículos Especiales,traccion_tipo_dos,transmision_tipo_Manual,combustible_tipo_Otros tipos de combustible,combustible_tipo_Premium,tamano_motor_tipo_mediano,tamano_motor_tipo_muy grande,tamano_motor_tipo_muy pequeño,tamano_motor_tipo_pequeño,consumo_tipo_bajo,consumo_tipo_moderado,consumo_tipo_muy alto,consumo_tipo_muy bajo,co2_tipo_bajo,co2_tipo_moderado,co2_tipo_muy alto,co2_tipo_muy bajo,cluster
-0.9624060530460168,-0.5693810384871368,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.9624060530460168,-0.5693810384871368,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.5693810384871368,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.7678940574417564,-0.5693810384871368,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.1569180486502777,-0.8064858379900598,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-1.1569180486502777,-0.5693810384871368,-1.030553968616535,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-1.1569180486502777,-0.5693810384871368,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-1.1569180486502777,-0.5693810384871368,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
-1.1569180486502777,-0.5693810384871368,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,8
-1.1569180486502777,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.0596620508481471,-0.5693810384871368,-1.030553968616535,0.2543546304231407,0.2546214818105773,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-1.0596620508481471,-0.5693810384871368,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-1.0596620508481471,-0.5693810384871368,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,8
-1.0596620508481471,-0.5693810384871368,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
-1.0596620508481471,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,-0.8064858379900598,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.9624060530460168,-0.5693810384871368,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.9624060530460168,-0.5693810384871368,-1.030553968616535,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.9624060530460168,-0.5693810384871368,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
-0.9624060530460168,-0.5693810384871368,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.9624060530460168,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.8064858379900598,-1.030553968616535,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.8651500552438867,-0.5693810384871368,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.5693810384871368,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.7678940574417564,-0.5693810384871368,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.7678940574417564,-0.5693810384871368,-1.030553968616535,-1.0119673525495407,-1.0076768205165365,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
-0.6706380596396262,-0.5693810384871368,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.6706380596396262,-0.5693810384871368,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.6706380596396262,-0.5693810384871368,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.6706380596396262,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
-0.6706380596396262,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,-0.5693810384871368,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.573382061837496,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
-0.9624060530460168,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.9624060530460168,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8651500552438867,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7678940574417564,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.6706380596396262,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,-0.1742063726489316,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4761260640353658,-0.1742063726489316,0.2612497497569688,0.2543546304231407,0.2546214818105773,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.573382061837496,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.573382061837496,-0.5693810384871368,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.4761260640353658,-0.964555704325342,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-0.4761260640353658,-0.964555704325342,-1.030553968616535,-1.1372079882281576,-1.1325195097576797,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-0.4761260640353658,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.4761260640353658,-0.5693810384871368,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.4761260640353658,-0.5693810384871368,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.3788700662332355,-0.964555704325342,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-0.3788700662332355,-0.964555704325342,-1.030553968616535,-1.253171539782433,-1.2481145923883692,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-0.3788700662332355,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.3788700662332355,-0.5693810384871368,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.2816140684311053,-0.964555704325342,-1.030553968616535,-1.253171539782433,-1.2481145923883692,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-0.2816140684311053,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.2816140684311053,-0.5693810384871368,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.184358070628975,-0.964555704325342,-1.030553968616535,-1.253171539782433,-1.2481145923883692,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
-0.184358070628975,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
-0.184358070628975,-0.5693810384871368,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.0871020728268448,-0.964555704325342,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7
-0.0871020728268448,-0.6484159716547779,-1.030553968616535,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4
-0.0871020728268448,-0.5693810384871368,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.0871020728268448,-0.5693810384871368,0.2612497497569688,0.016324182495945,0.0173473648317978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0.0101539249752853,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.0101539249752853,-0.6484159716547779,-1.030553968616535,-0.7288146110152769,-0.7254237839713426,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.0101539249752853,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0101539249752853,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.0101539249752853,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.1074099227774156,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.1074099227774156,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.1074099227774156,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.2046659205795458,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.2046659205795458,-0.6484159716547779,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0.2046659205795458,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.2046659205795458,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.2046659205795458,-0.1742063726489316,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3019219183816761,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.3019219183816761,-0.6484159716547779,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0.3019219183816761,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.3019219183816761,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.3019219183816761,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.3991779161838063,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.3991779161838063,-0.6484159716547779,-1.030553968616535,-0.8762899972310386,-0.8724305738386328,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0.3991779161838063,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.3991779161838063,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.3991779161838063,-0.1742063726489316,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
0.0101539249752853,-0.6484159716547779,-1.030553968616535,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.0101539249752853,-0.4113111721518546,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0101539249752853,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.1074099227774156,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.1074099227774156,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.1074099227774156,-0.4113111721518546,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1074099227774156,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.2046659205795458,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.2046659205795458,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.2046659205795458,-0.4113111721518546,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.2046659205795458,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.2046659205795458,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.3019219183816761,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.3019219183816761,-0.4113111721518546,0.2612497497569688,-0.1979032206385311,-0.196199340449105,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3019219183816761,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.3991779161838063,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.3991779161838063,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5
0.4964339139859365,-0.6484159716547779,-1.030553968616535,-0.5679323715071721,-0.5650527404797562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8
0.4964339139859365,-0.4113111721518546,0.2612497497569688,-0.3917280139506768,-0.3894082642746851,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5
-1.6431980376609283,0.3790381595245558,0.2612497497569688,1.5465199191707744,1.5426809739811045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
-1.6431980376609283,1.5645621570391712,1.5530534681304726,3.1323591371792348,3.1234812598267485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
-1.6431980376609283,1.5645621570391712,1.5530534681304726,3.1323591371792348,3.1234812598267485,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
